"values","lat","lon","lat_index","lon_index"
297.539978027344,18.9065246582031,-155.434631347656,1,91
297.544647216797,18.9065246582031,-155.427444458008,1,92
297.557189941406,18.9065246582031,-155.42024230957,1,93
297.575012207031,18.9065246582031,-155.413055419922,1,94
297.580017089844,18.9065246582031,-155.405853271484,1,95
297.572174072266,18.9065246582031,-155.398666381836,1,96
297.558349609375,18.9065246582031,-155.391464233398,1,97
297.547088623047,18.9065246582031,-155.384262084961,1,98
297.54541015625,18.9065246582031,-155.377075195312,1,99
297.546478271484,18.9065246582031,-155.369873046875,1,100
297.554931640625,18.9065246582031,-155.362686157227,1,101
297.554473876953,18.9065246582031,-155.355484008789,1,102
297.5458984375,18.9065246582031,-155.348281860352,1,103
